DELIVERY_DATE,HOUR_ENDING,ACTUAL_SYSTEM_WIDE,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,DSTFlag
1/23/2022,9,1139.53,767.4,747.2,448.8,N
1/23/2022,10,3058.7,2430.8,2530.5,1693.3,N
1/23/2022,11,3912.54,3170.1,3385.8,2442.6,N
1/23/2022,12,4453.42,3480,3895.9,3037.4,N
1/23/2022,13,4735.97,4259.8,4691.8,3780.8,N
1/23/2022,14,5039.63,4509.1,4840.1,3901.8,N
1/23/2022,15,4847.78,4902.1,5113.6,4081.7,N
1/23/2022,16,4818.22,4868.4,4873.9,3734.4,N
1/23/2022,17,3731.72,3648,3541.3,2509.2,N
1/23/2022,18,1033.02,938.5,1003.2,598.8,N
1/23/2022,19,9.2,25.6,35.3,20.6,N
1/23/2022,20,0.12,0,0,0,N
1/23/2022,21,0.16,0,0,0,N
1/23/2022,22,0.13,0,0,0,N
1/23/2022,23,0.11,0,0,0,N
1/24/2022,0,0.31,0,0,0,N
1/24/2022,1,0.11,0,0,0,N
1/24/2022,2,0.11,0,0,0,N
1/24/2022,3,0.11,0,0,0,N
1/24/2022,4,0.11,0,0,0,N
1/24/2022,5,0.11,0,0,0,N
1/24/2022,6,0.12,0,0,0,N
1/24/2022,7,0.12,0,0,0,N
1/24/2022,8,6.38,26.1,26.1,9.4,N
1/24/2022,9,1290.14,911.6,786.3,428.7,N
1/24/2022,10,4385.62,3948.8,4065.4,2876.3,N
1/24/2022,11,5334.92,5196.4,5606.9,4495.9,N
1/24/2022,12,5347.41,5553.9,5379.6,4345.7,N
1/24/2022,13,5253.32,5743.3,5484.5,4631.2,N
1/24/2022,14,5457.36,5658.9,5432.4,4586.7,N
1/24/2022,15,5629.7,5822.9,5554.5,4663.8,N
1/24/2022,16,5551.7,5731.3,5558.7,4597.4,N
1/24/2022,17,5100.14,4565.5,4543,3628.8,N
1/24/2022,18,1867.94,1279.2,1406.6,956.4,N
1/24/2022,19,22.92,22.5,65,44.8,N
1/24/2022,20,0.29,0,0,0,N
1/24/2022,21,0.31,0,0,0,N
1/24/2022,22,0.3,0,0,0,N
1/24/2022,23,0.31,0,0,0,N
1/25/2022,0,46.91,0,0,0,N
1/25/2022,1,0.3,0,0,0,N
1/25/2022,2,0.29,0,0,0,N
1/25/2022,3,0.3,0,0,0,N
1/25/2022,4,0.3,0,0,0,N
1/25/2022,5,0.3,0,0,0,N
1/25/2022,6,0.3,0,0,0,N
1/25/2022,7,0.29,0,0,0,N
1/25/2022,8,39.15,57.6,57.6,26.8,N
1/25/2022,9,2310.8,1445.7,1298.7,863.6,N
1/25/2022,10,5982.46,5552.6,6040.9,5019.4,N
1/25/2022,11,6528.62,6638.7,7024.2,5989.4,N
1/25/2022,12,6437.64,6787.4,6509,5661.2,N
1/25/2022,13,6305.42,6725.3,6308.7,5597.1,N
1/25/2022,14,6365.38,6582.3,6295.8,5563.6,N
1/25/2022,15,6588.1,6632.9,6527.2,5722.6,N
1/25/2022,16,6707.9,6537.8,6532,5725.1,N
1/25/2022,17,5868.58,5247.6,5319.2,4488.2,N
1/25/2022,18,2105.04,1414.3,1593.1,1129.4,N
1/25/2022,19,73.76,25.8,63.3,44.4,N
1/25/2022,20,46.85,0,0,0,N
1/25/2022,21,46.84,0,0,0,N
1/25/2022,22,46.84,0,0,0,N
1/25/2022,23,46.84,0,0,0,N
1/26/2022,0,51.88,0,0,0,N
1/26/2022,1,46.84,0,0,0,N
1/26/2022,2,46.84,0,0,0,N
1/26/2022,3,46.85,0,0,0,N
1/26/2022,4,46.84,0,0,0,N
1/26/2022,5,46.84,0,0,0,N
1/26/2022,6,46.83,0,0,0,N
1/26/2022,7,35.49,0,0,0,N
1/26/2022,8,41.27,55,54.8,30.3,N
1/26/2022,9,671.06,479.8,576.3,327.2,N
1/26/2022,10,1430.6,1645.8,1479.5,872.4,N
1/26/2022,11,1879.01,2029.2,1816.5,1004.9,N
1/26/2022,12,2311.97,2240.1,2144.5,1281,N
1/26/2022,13,2684.07,2479.7,2501.2,1740.6,N
1/26/2022,14,2953.95,2536.5,2591.2,1828.5,N
1/26/2022,15,2755.87,2477.2,2685.8,1847,N
1/26/2022,16,2433.48,2400.1,2617.8,1742.9,N
1/26/2022,17,1776.81,1740.6,1715.4,921.2,N
1/26/2022,18,594.47,403.7,527.2,240,N
1/26/2022,19,60.28,19,37.2,22.7,N
1/26/2022,20,51.79,0,0,0,N
1/26/2022,21,51.8,0,0,0,N
1/26/2022,22,51.82,0,0,0,N
1/26/2022,23,51.87,0,0,0,N
1/27/2022,0,0.22,0,0,0,N
1/27/2022,1,51.88,0,0,0,N
1/27/2022,2,51.88,0,0,0,N
1/27/2022,3,51.88,0,0,0,N
1/27/2022,4,51.88,0,0,0,N
1/27/2022,5,18.54,0,0,0,N
1/27/2022,6,0.28,0,0,0,N
1/27/2022,7,0.28,0,0,0,N
1/27/2022,8,38.55,50.3,51.8,25.9,N
1/27/2022,9,732.85,736.3,669.6,323.2,N
1/27/2022,10,1996.54,2120,1921.1,882.4,N
1/27/2022,11,2840.26,3020.6,2765.2,1539.6,N
1/27/2022,12,3938.9,3697.3,3564.7,2380.4,N
1/27/2022,13,4294.33,4720,4785.1,3738.1,N
1/27/2022,14,4697.46,4958,4761.1,3778.9,N
1/27/2022,15,4986.62,5048.8,4674.5,3558.3,N
1/27/2022,16,5150.11,4961.4,5204.6,4034,N
1/27/2022,17,4423.32,4039.3,4205.4,3113.4,N
1/27/2022,18,1670.46,1270.7,1338.6,891,N
1/27/2022,19,30.98,26.6,68.9,47,N
1/27/2022,20,0.66,0,0,0,N
1/27/2022,21,0.22,0,0,0,N
1/27/2022,22,0.22,0,0,0,N
1/27/2022,23,0.22,0,0,0,N
1/28/2022,0,0.56,0,0,0,N
1/28/2022,1,0.22,0,0,0,N
1/28/2022,2,0.22,0,0,0,N
1/28/2022,3,0.22,0,0,0,N
1/28/2022,4,0.22,0,0,0,N
1/28/2022,5,0.22,0,0,0,N
1/28/2022,6,0.22,0,0,0,N
1/28/2022,7,0.22,0,0,0,N
1/28/2022,8,63.84,50.7,75,42.3,N
1/28/2022,9,2688.8,1592,1468.7,1045.1,N
1/28/2022,10,6737.23,5993.3,6557.2,5640.5,N
1/28/2022,11,7267.86,7035.4,7717.5,6856.8,N
1/28/2022,12,7284.9,7188,7280.3,6512.9,N
1/28/2022,13,7281.57,7261.8,7226.6,6537.6,N
1/28/2022,14,7413.04,7245.1,7305.7,6634.6,N
1/28/2022,15,7626.01,7525,7638.4,6890.4,N
1/28/2022,16,7846.43,7608.4,7705.8,6949.1,N
1/28/2022,17,6947.2,6346.1,6391.7,5545.6,N
1/28/2022,18,2532.43,1839.5,2012.4,1522.4,N
1/28/2022,19,46.43,47.6,102.2,76.1,N
1/28/2022,20,0.56,0,0,0,N
1/28/2022,21,0.56,0,0,0,N
1/28/2022,22,0.56,0,0,0,N
1/28/2022,23,0.56,0,0,0,N
1/29/2022,0,0.29,0,0,0,N
1/29/2022,1,0.56,0,0,0,N
1/29/2022,2,0.56,0,0,0,N
1/29/2022,3,0.56,0,0,0,N
1/29/2022,4,0.54,0,0,0,N
1/29/2022,5,0.47,0,0,0,N
1/29/2022,6,0.48,0,0,0,N
1/29/2022,7,0.48,0,0,0,N
1/29/2022,8,126.84,123,128.9,76.9,N
1/29/2022,9,3245.17,2171.3,1992.2,1543,N
1/29/2022,10,7270.93,6825.9,7326.3,6346,N
1/29/2022,11,7478.93,7867,8156.3,7216.6,N
1/29/2022,12,7407.14,7808.3,7528.5,6750.8,N
1/29/2022,13,6785.26,7631.9,7285.5,6659.7,N
1/29/2022,14,6582.93,7455.3,7341.2,6683.7,N
1/29/2022,15,7258.99,7569.3,7430.8,6654.4,N
1/29/2022,16,7750.57,7574.3,7456.4,6560.5,N
1/29/2022,17,6888.62,6090.5,6267.2,5209.9,N
1/29/2022,18,2576.2,1829.7,2047.2,1477.3,N
1/29/2022,19,53.63,40.4,119.6,89.9,N
1/29/2022,20,0.3,0,0,0,N
1/29/2022,21,0.3,0,0,0,N
1/29/2022,22,0.3,0,0,0,N
1/29/2022,23,0.3,0,0,0,N
1/30/2022,0,0.33,0,0,0,N
1/30/2022,1,0.29,0,0,0,N
1/30/2022,2,0.3,0,0,0,N
1/30/2022,3,0.3,0,0,0,N
1/30/2022,4,0.29,0,0,0,N
1/30/2022,5,0.3,0,0,0,N
1/30/2022,6,0.29,0,0,0,N
1/30/2022,7,0.29,0,0,0,N
1/30/2022,8,118.94,118.1,122.6,76.9,N
1/30/2022,9,3046.94,1873.8,1738.5,1281.2,N
1/30/2022,10,6801.88,6096.3,6705.8,5728.3,N
1/30/2022,11,7368.59,7099.4,7780.8,6873.3,N
1/30/2022,12,7100.11,7273.3,7315.4,6496.6,N
1/30/2022,13,6774.71,7307.4,7152.7,6403,N
1/30/2022,14,6772.75,7103.1,6874.6,5863.8,N
1/30/2022,15,6294.42,6995.7,6854.8,5285.8,N
1/30/2022,16,5357.41,6267,6089.5,4617.3,N
1/30/2022,17,4367.85,4740.8,4365.8,2996.8,N
1/30/2022,18,1258.9,1332.7,1306.8,797.2,N
1/30/2022,19,22.32,33.6,50.5,23.2,N
1/30/2022,20,0.33,0,0,0,N
1/30/2022,21,0.34,0,0,0,N
1/30/2022,22,0.35,0,0,0,N
1/30/2022,23,0.33,0,0,0,N
1/31/2022,0,0.22,0,0,0,N
1/31/2022,1,0.33,0,0,0,N
1/31/2022,2,0.33,0,0,0,N
1/31/2022,3,0.33,0,0,0,N
1/31/2022,4,0.33,0,0,0,N
1/31/2022,5,0.33,0,0,0,N
1/31/2022,6,0.33,0,0,0,N
1/31/2022,7,0.33,0,0,0,N
1/31/2022,8,38.34,61.1,62.1,32.5,N
1/31/2022,9,1518.09,1215.7,1085.5,634.3,N
1/31/2022,10,4000.28,4417.5,4305.6,2822.8,N
1/31/2022,11,4921.3,5692.1,5317.1,4051.3,N
1/31/2022,12,5710.19,6072.8,5466.9,4441.8,N
1/31/2022,13,6017.8,6110.7,5768.2,4895.2,N
1/31/2022,14,6052.35,5951.7,6005.5,5163.1,N
1/31/2022,15,6352.69,6114.4,6274.4,5386.7,N
1/31/2022,16,6239.77,6232.8,6292.9,5480,N
1/31/2022,17,5696.45,5299.3,5353.1,4479.1,N
1/31/2022,18,2505.91,1782,1917.9,1439.8,N
1/31/2022,19,60.36,46.4,127.2,95.9,N
1/31/2022,20,0.3,0,0,0,N
1/31/2022,21,0.29,0,0,0,N
1/31/2022,22,0.29,0,0,0,N
1/31/2022,23,0.31,0,0,0,N
2/1/2022,0,0.47,0,0,0,N
2/1/2022,1,0.11,0,0,0,N
2/1/2022,2,0.11,0,0,0,N
2/1/2022,3,0.1,0,0,0,N
2/1/2022,4,0.1,0,0,0,N
2/1/2022,5,0.1,0,0,0,N
2/1/2022,6,0.1,0,0,0,N
2/1/2022,7,0.1,0,0,0,N
2/1/2022,8,20.78,48.2,49.6,19.4,N
2/1/2022,9,825.59,1137.7,1033.4,634.6,N
2/1/2022,10,2269.3,4821.2,4877.2,3577.6,N
2/1/2022,11,3075.73,6128.7,5891.7,4680.8,N
2/1/2022,12,3886.09,6454.8,5950.4,4950.1,N
2/1/2022,13,4746.77,6554.4,6344.4,5443.5,N
2/1/2022,14,5316.12,6478.6,6445.6,5620.6,N
2/1/2022,15,6108.29,6377.7,6385.5,5424.8,N
2/1/2022,16,5286.46,5403.9,5523.6,4333.3,N
2/1/2022,17,4542.19,4231.9,4070.6,2817.7,N
2/1/2022,18,1764.24,1328.9,1425.1,883,N
2/1/2022,19,18.66,51.7,84.9,55.7,N
2/1/2022,20,0.55,0,0,0,N
2/1/2022,21,0.57,0,0,0,N
2/1/2022,22,0.57,0,0,0,N
2/1/2022,23,0.53,0,0,0,N
2/2/2022,0,0.29,0,0,0,N
2/2/2022,1,0.41,0,0,0,N
2/2/2022,2,0.27,0,0,0,N
2/2/2022,3,0.25,0,0,0,N
2/2/2022,4,0.27,0,0,0,N
2/2/2022,5,0.27,0,0,0,N
2/2/2022,6,0.26,0,0,0,N
2/2/2022,7,0.18,0,0,0,N
2/2/2022,8,10.05,27.5,30,12.3,N
2/2/2022,9,103.93,378,368.2,115.1,N
2/2/2022,10,303.92,1051.6,931.7,202.2,N
2/2/2022,11,763.79,1655.9,1289.7,352.5,N
2/2/2022,12,1236.34,2082,1592.5,630,N
2/2/2022,13,1573.73,2095.3,1750,787.5,N
2/2/2022,14,1738.57,1983,1671.5,785.5,N
2/2/2022,15,1516.49,1462.9,1413.6,539.6,N
2/2/2022,16,1002.14,998.8,1202.6,354.2,N
2/2/2022,17,557.85,721,794.1,184.4,N
2/2/2022,18,141.35,271.4,253.1,27.9,N
2/2/2022,19,1.21,13.3,12.4,1.1,N
2/2/2022,20,0.29,0,0,0,N
2/2/2022,21,0.29,0,0,0,N
2/2/2022,22,0.29,0,0,0,N
2/2/2022,23,0.29,0,0,0,N
2/3/2022,0,0.48,0,0,0,N
2/3/2022,1,0.29,0,0,0,N
2/3/2022,2,0.29,0,0,0,N
2/3/2022,3,0.29,0,0,0,N
2/3/2022,4,0.29,0,0,0,N
2/3/2022,5,0.29,0,0,0,N
2/3/2022,6,0.29,0,0,0,N
2/3/2022,7,0.29,0,0,0,N
2/3/2022,8,9.84,14.4,17.1,5.1,N
2/3/2022,9,389.51,328.8,303.9,98.4,N
2/3/2022,10,1235.58,1240.2,1207.7,530.5,N
2/3/2022,11,2290.12,1887.4,1637.1,786,N
2/3/2022,12,3223.46,2522,2245.2,1363.9,N
2/3/2022,13,3497.05,2875.5,2771.7,1870.9,N
2/3/2022,14,3615.06,2838.7,2749.6,1930.8,N
2/3/2022,15,3272.39,2550.7,2645,1753.2,N
2/3/2022,16,3092.48,2352.2,2549.5,1621.4,N
2/3/2022,17,2899.79,2000.1,1948.9,1080,N
2/3/2022,18,1550.61,863.4,894.2,530.2,N
2/3/2022,19,62.02,58.2,102.2,75.2,N
2/3/2022,20,0.55,0,0,0,N
2/3/2022,21,0.48,0,0,0,N
2/3/2022,22,0.48,0,0,0,N
2/3/2022,23,0.48,0,0,0,N
2/4/2022,0,0.33,0,0,0,N
2/4/2022,1,0.48,0,0,0,N
2/4/2022,2,0.48,0,0,0,N
2/4/2022,3,0.48,0,0,0,N
2/4/2022,4,0.48,0,0,0,N
2/4/2022,5,0.48,0,0,0,N
2/4/2022,6,0.48,0,0,0,N
2/4/2022,7,0.48,0,0,0,N
2/4/2022,8,49.1,43.7,73.5,41.2,N
2/4/2022,9,2285.56,1258.8,1186.5,840.5,N
2/4/2022,10,5549.43,4505.1,4627.4,3854.7,N
2/4/2022,11,6492.54,5209.1,5012.5,4238.5,N
2/4/2022,12,6827.55,5354.6,4978.7,4325.7,N
2/4/2022,13,6880.62,5299.3,5147.5,4539.7,N
2/4/2022,14,6976.42,5147.2,5172.2,4561.5,N
2/4/2022,15,7225.37,5184.9,5337.2,4688.3,N
2/4/2022,16,7399.9,5345.4,5522.6,4802.7,N
2/4/2022,17,7101.79,4706.7,4907.6,4217.4,N
2/4/2022,18,3237.59,1766,1921.2,1527.8,N
2/4/2022,19,112.47,80.7,155.6,123.9,N
2/4/2022,20,0.28,0,0,0,N
2/4/2022,21,0.18,0,0,0,N
2/4/2022,22,0.28,0,0,0,N
2/4/2022,23,0.33,0,0,0,N
2/5/2022,0,0.3,0,0,0,N
2/5/2022,1,0.33,0,0,0,N
2/5/2022,2,0.33,0,0,0,N
2/5/2022,3,0.33,0,0,0,N
2/5/2022,4,0.33,0,0,0,N
2/5/2022,5,0.33,0,0,0,N
2/5/2022,6,0.33,0,0,0,N
2/5/2022,7,0.33,0,0,0,N
2/5/2022,8,178.88,153.3,164.1,107.1,N
2/5/2022,9,3698.83,2488.5,2341.3,1856.9,N
2/5/2022,10,7763.52,7216.3,7657.4,6725.5,N
2/5/2022,11,8178.28,8115.4,8295.8,7447.8,N
2/5/2022,12,7996.15,8021.2,7919.9,7137,N
2/5/2022,13,7642.23,7786.4,7716.2,7021.3,N
2/5/2022,14,6910.93,7749.4,7809.4,7102.8,N
2/5/2022,15,5412.86,7925.4,8085.3,7327.9,N
2/5/2022,16,4409.78,7959.8,8182.1,7414.7,N
2/5/2022,17,4326.63,7063,7316.7,6532.9,N
2/5/2022,18,3002.35,2529.1,2727.9,2188.1,N
2/5/2022,19,126.32,124.1,218.8,174,N
2/5/2022,20,0.3,0,0,0,N
2/5/2022,21,0.26,0,0,0,N
2/5/2022,22,0.15,0,0,0,N
2/5/2022,23,0.3,0,0,0,N
2/6/2022,0,1.48,0,0,0,N
2/6/2022,1,0.3,0,0,0,N
2/6/2022,2,0.3,0,0,0,N
2/6/2022,3,0.3,0,0,0,N
2/6/2022,4,0.3,0,0,0,N
2/6/2022,5,0.3,0,0,0,N
2/6/2022,6,0.3,0,0,0,N
2/6/2022,7,0.3,0,0,0,N
2/6/2022,8,203.21,111,165,107.1,N
2/6/2022,9,3843.07,2467,2335.5,1830.8,N
2/6/2022,10,7939.73,6993,7680.2,6689.8,N
2/6/2022,11,8133.24,7744.8,8467.9,7613.4,N
2/6/2022,12,7853.77,7729.4,8025.6,7275.6,N
2/6/2022,13,7600.55,7621.6,7754.2,7094.1,N
2/6/2022,14,7066.27,7547.3,7729.3,7056.5,N
2/6/2022,15,6773.46,7791.2,7861,7119.9,N
2/6/2022,16,5194.67,7665.7,7798.4,6968.2,N
2/6/2022,17,3745.56,6546,6745.4,5857.2,N
2/6/2022,18,2227.5,2349.2,2519.6,1985.6,N
2/6/2022,19,108.33,115,190.1,146.4,N
2/6/2022,20,1.49,0,0,0,N
2/6/2022,21,1.48,0,0,0,N
2/6/2022,22,1.48,0,0,0,N
2/6/2022,23,1.49,0,0,0,N
2/7/2022,0,0.3,0,0,0,N
2/7/2022,1,1.48,0,0,0,N
2/7/2022,2,1.48,0,0,0,N
2/7/2022,3,1.48,0,0,0,N
2/7/2022,4,1.48,0,0,0,N
2/7/2022,5,1.48,0,0,0,N
2/7/2022,6,1.49,0,0,0,N
2/7/2022,7,1.48,0,0,0,N
2/7/2022,8,161.95,138.6,153.2,97.7,N
2/7/2022,9,3591.86,2277,2243.4,1697.9,N
2/7/2022,10,7586.21,6765.9,7513.8,6577.5,N
2/7/2022,11,8031.78,7736.4,8231.3,7334.4,N
2/7/2022,12,7839.71,7729.7,7800.2,7083.2,N
2/7/2022,13,7728.34,7637.1,7608.5,6977.1,N
2/7/2022,14,7769.57,7592.8,7686.5,7057.6,N
2/7/2022,15,7942.48,7762.2,7915.6,7233.3,N
2/7/2022,16,8073.11,7769.1,7933.9,7175.1,N
2/7/2022,17,7451.75,6813.1,6965.5,6181.6,N
2/7/2022,18,3454.37,2497.4,2656.4,2125.8,N
2/7/2022,19,143.98,130.8,232.2,185.2,N
2/7/2022,20,0.3,0,0,0,N
2/7/2022,21,0.3,0,0,0,N
2/7/2022,22,0.3,0,0,0,N
2/7/2022,23,0.3,0,0,0,N
2/8/2022,0,0.79,0,0,0,N
2/8/2022,1,0.3,0,0,0,N
2/8/2022,2,0.3,0,0,0,N
2/8/2022,3,0.29,0,0,0,N
2/8/2022,4,0.29,0,0,0,N
2/8/2022,5,0.29,0,0,0,N
2/8/2022,6,0.29,0,0,0,N
2/8/2022,7,0.3,0,0,0,N
2/8/2022,8,222.83,177.5,181.3,121.5,N
2/8/2022,9,3844.99,2624.1,2544.5,2039,N
2/8/2022,10,7549.65,7130.8,7952.4,7052.9,N
2/8/2022,11,8292.2,7991,8612.4,7759.7,N
2/8/2022,12,7756.92,7882.3,8115.3,7395.5,N
2/8/2022,13,6164.63,7832.8,7852.5,7205.8,N
2/8/2022,14,4396.32,7694.5,7804.9,7149.9,N
2/8/2022,15,4099.26,7860.6,7946.5,7234.2,N
2/8/2022,16,4375.58,8107.8,7759.1,7016.7,N
2/8/2022,17,5198.78,7158,6683,5904.8,N
2/8/2022,18,3290.99,2537.1,2628.3,2098.1,N
2/8/2022,19,156.71,127.5,227.8,179.7,N
2/8/2022,20,0.85,0,0,0,N
2/8/2022,21,0.84,0,0,0,N
2/8/2022,22,0.83,0,0,0,N
2/8/2022,23,0.83,0,0,0,N
2/9/2022,0,0.51,0,0,0,N
2/9/2022,1,0.73,0,0,0,N
2/9/2022,2,0.73,0,0,0,N
2/9/2022,3,0.73,0,0,0,N
2/9/2022,4,0.73,0,0,0,N
2/9/2022,5,0.73,0,0,0,N
2/9/2022,6,0.73,0,0,0,N
2/9/2022,7,0.73,0,0,0,N
2/9/2022,8,211.26,168.7,180.1,119.4,N
2/9/2022,9,3845.87,2477.1,2479.4,1961,N
2/9/2022,10,7423.04,7004.6,7698.5,6800.5,N
2/9/2022,11,7759.84,7809.3,8184.9,7353.7,N
2/9/2022,12,7587.87,7798,7696.3,6997.4,N
2/9/2022,13,7433.02,7727.4,7549,6919.2,N
2/9/2022,14,7433.48,7561.9,7523.6,6869.7,N
2/9/2022,15,7578.52,7704.2,7693.1,6991.1,N
2/9/2022,16,7723.72,7788,7721.8,6959.3,N
2/9/2022,17,7094.59,6841.7,6879.7,6061.9,N
2/9/2022,18,3383.03,2573.6,2721.7,2201.2,N
2/9/2022,19,161.37,100,244,191.9,N
2/9/2022,20,0.56,0,0,0,N
2/9/2022,21,0.58,0,0,0,N
2/9/2022,22,0.51,0,0,0,N
2/9/2022,23,0.51,0,0,0,N
2/10/2022,0,0.22,0,0,0,N
2/10/2022,1,0.51,0,0,0,N
2/10/2022,2,0.51,0,0,0,N
2/10/2022,3,0.51,0,0,0,N
2/10/2022,4,0.52,0,0,0,N
2/10/2022,5,0.51,0,0,0,N
2/10/2022,6,0.51,0,0,0,N
2/10/2022,7,0.57,0,0,0,N
2/10/2022,8,223.52,169.4,170.6,108.7,N
2/10/2022,9,3323.66,2301.7,2292.1,1782.2,N
2/10/2022,10,6916.98,6499.7,6941.2,5825,N
2/10/2022,11,7588.56,7350.5,7459.6,6366.6,N
2/10/2022,12,7163.02,7515,7127.6,6334.4,N
2/10/2022,13,7000.22,7411.1,7027.8,6381,N
2/10/2022,14,7036.52,7097.6,6942.9,6272.9,N
2/10/2022,15,7302.73,7206.2,7072.9,6310.6,N
2/10/2022,16,7470.04,7229.5,7229.7,6413.5,N
2/10/2022,17,6836.33,6344.2,6382.5,5554,N
2/10/2022,18,3253.32,2479.8,2597.9,2121.9,N
2/10/2022,19,156.91,102.2,232.9,185,N
2/10/2022,20,0.22,0,0,0,N
2/10/2022,21,0.21,0,0,0,N
2/10/2022,22,0.21,0,0,0,N
2/10/2022,23,0.21,0,0,0,N
2/11/2022,0,0.3,0,0,0,N
2/11/2022,1,0.24,0,0,0,N
2/11/2022,2,0.26,0,0,0,N
2/11/2022,3,0.27,0,0,0,N
2/11/2022,4,0.28,0,0,0,N
2/11/2022,5,0.27,0,0,0,N
2/11/2022,6,0.3,0,0,0,N
2/11/2022,7,0.28,0,0,0,N
2/11/2022,8,180.01,189.9,187.8,122.5,N
2/11/2022,9,2315.04,2533.4,2606.2,2071.3,N
2/11/2022,10,5627.3,6810.4,7474.8,6531.6,N
2/11/2022,11,6285.18,7671.1,7927,7065,N
2/11/2022,12,6468.91,7723.6,7535.3,6830,N
2/11/2022,13,7197.25,7531.3,7331.6,6716.5,N
2/11/2022,14,7208.89,7420,7385,6756.8,N
2/11/2022,15,7385.61,7530.1,7583.8,6902.3,N
2/11/2022,16,7489.16,7640,7634.2,6919.7,N
2/11/2022,17,6059.71,6773.8,6750.4,6006.5,N
2/11/2022,18,2836.65,2641.6,2707.7,2215.8,N
2/11/2022,19,153.28,107.8,236.7,181.5,N
2/11/2022,20,0.49,0,0,0,N
2/11/2022,21,0.5,0,0,0,N
2/11/2022,22,0.49,0,0,0,N
2/11/2022,23,0.43,0,0,0,N
2/12/2022,0,0.55,0,0,0,N
2/12/2022,1,0.3,0,0,0,N
2/12/2022,2,0.3,0,0,0,N
2/12/2022,3,0.3,0,0,0,N
2/12/2022,4,0.3,0,0,0,N
2/12/2022,5,0.3,0,0,0,N
2/12/2022,6,0.3,0,0,0,N
2/12/2022,7,0.3,0,0,0,N
2/12/2022,8,39.86,69.3,71.7,35,N
2/12/2022,9,802.66,806,863.7,502.7,N
2/12/2022,10,1944.73,2139,2077.5,1022.1,N
2/12/2022,11,2793.17,3169.6,2968.7,1712.5,N
2/12/2022,12,4738.43,4194.3,4405.4,3078.6,N
2/12/2022,13,5868.19,5894.5,6356,5111.9,N
2/12/2022,14,6629.81,6232.4,6635.2,5437.9,N
2/12/2022,15,7067.08,6720.4,7057.1,5639.2,N
2/12/2022,16,7673.47,7419.2,7721,6665.9,N
2/12/2022,17,7262.92,6791.9,7047.8,5977,N
2/12/2022,18,3630.71,2936.9,3079.3,2537.6,N
2/12/2022,19,205.43,196.9,316.5,255.8,N
2/12/2022,20,0.55,0,0,0,N
2/12/2022,21,0.55,0,0,0,N
2/12/2022,22,0.55,0,0,0,N
2/12/2022,23,0.55,0,0,0,N
2/13/2022,0,0.3,0,0,0,N
2/13/2022,1,0.55,0,0,0,N
2/13/2022,2,0.55,0,0,0,N
2/13/2022,3,0.55,0,0,0,N
2/13/2022,4,0.55,0,0,0,N
2/13/2022,5,0.55,0,0,0,N
2/13/2022,6,0.55,0,0,0,N
2/13/2022,7,0.55,0,0,0,N
2/13/2022,8,327.91,239.2,255.7,169.8,N
2/13/2022,9,4580.72,2930.6,3017,2510.6,N
2/13/2022,10,8148.01,7302,8025,7093.3,N
2/13/2022,11,8365.3,8140.4,8553.2,7688.2,N
2/13/2022,12,8182.82,8133.8,8100.4,7330.4,N
2/13/2022,13,7987.41,8034.9,7898.3,7244.8,N
2/13/2022,14,8013.22,7909.1,7905.2,7240.8,N
2/13/2022,15,8218.65,8061.2,8109.5,7398.8,N
2/13/2022,16,8378.12,8147.6,8183.7,7432,N
2/13/2022,17,7835.89,7370.7,7450.5,6679.6,N
2/13/2022,18,4027.57,3026.7,3175.6,2640,N
2/13/2022,19,235.78,193.7,321.1,256.2,N
2/13/2022,20,0.33,0,0,0,N
2/13/2022,21,0.31,0,0,0,N
2/13/2022,22,0.31,0,0,0,N
2/13/2022,23,0.3,0,0,0,N
2/14/2022,0,0.6,0,0,0,N
2/14/2022,1,0.32,0,0,0,N
2/14/2022,2,0.31,0,0,0,N
2/14/2022,3,0.32,0,0,0,N
2/14/2022,4,0.31,0,0,0,N
2/14/2022,5,0.3,0,0,0,N
2/14/2022,6,0.32,0,0,0,N
2/14/2022,7,0.33,0,0,0,N
2/14/2022,8,342.59,241.5,278.9,195.1,N
2/14/2022,9,4694.93,3050.4,3098.3,2540.7,N
2/14/2022,10,8187.36,7380.8,8146.9,7241.8,N
2/14/2022,11,8411.08,8209.6,8675.9,7786.2,N
2/14/2022,12,8226.8,8247.3,8219.9,7446.7,N
2/14/2022,13,8053.38,8169.3,8016.9,7337.8,N
2/14/2022,14,8028.34,8067.7,7997.7,7310.7,N
2/14/2022,15,8208.44,8218.4,8169.2,7445,N
2/14/2022,16,8258.78,8254.6,8195.5,7424.9,N
2/14/2022,17,7611.55,7405.7,7489.9,6722.1,N
2/14/2022,18,3932.71,3135.5,3275.8,2729.5,N
2/14/2022,19,244.28,145.4,332.5,263.8,N
2/14/2022,20,0.61,0,0,0,N
2/14/2022,21,0.61,0,0,0,N
2/14/2022,22,0.61,0,0,0,N
2/14/2022,23,0.6,0,0,0,N
2/15/2022,0,1.37,0,0,0,N
2/15/2022,1,0.6,0,0,0,N
2/15/2022,2,0.6,0,0,0,N
2/15/2022,3,0.6,0,0,0,N
2/15/2022,4,0.59,0,0,0,N
2/15/2022,5,0.61,0,0,0,N
2/15/2022,6,0.61,0,0,0,N
