DELIVERY_DATE,HOUR_ENDING,ACTUAL_SYSTEM_WIDE,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,ACTUAL_LZ_SOUTH_HOUSTON,COP_HSL_LZ_SOUTH_HOUSTON,STWPF_LZ_SOUTH_HOUSTON,WGRPP_LZ_SOUTH_HOUSTON,ACTUAL_LZ_WEST,COP_HSL_LZ_WEST,STWPF_LZ_WEST,WGRPP_LZ_WEST,ACTUAL_LZ_NORTH,COP_HSL_LZ_NORTH,STWPF_LZ_NORTH,WGRPP_LZ_NORTH,DSTFlag
1/7/2022,15,11140.25,10891.6,11193.5,7481.6,1349.09,1512.5,1417.9,836.1,9382.8,9020.9,9364.8,6393.1,408.36,358.2,410.8,252.4,N
1/7/2022,16,12128.16,12161.1,12161.3,8303.5,1292.5,1545.7,1362.3,810.3,10341.41,10095.7,10294,7183.9,494.25,519.7,505,309.3,N
1/7/2022,17,13197.02,13596.9,13282.3,9305.3,1291.3,1549,1397.9,844,11248.98,11389.6,11248.7,8040.7,656.74,658.3,635.7,420.6,N
1/7/2022,18,14059.91,15431.3,13973,9972.9,1201.51,1582.9,1222.6,701.4,11903.51,12930.8,11780.9,8593.7,954.89,917.6,969.5,677.8,N
1/7/2022,19,17251.23,17859.5,16941.6,12921.5,1295.98,1469.8,1315.8,866.7,14875.3,15128.7,14518,11249.9,1079.95,1261,1107.8,804.9,N
1/7/2022,20,19658.13,19209.6,20714.3,16906.7,1296.93,1393.3,1345.6,1021.4,17334.65,16347.9,18181.1,14939.8,1026.55,1468.4,1187.6,945.5,N
1/7/2022,21,19580.93,20687.5,21368.9,17523.4,1300.17,1510.9,1378.7,1076.4,17176.61,17758.3,18707.7,15465.6,1104.15,1418.3,1282.5,981.4,N
1/7/2022,22,19730.92,21978.3,21443.7,17633.2,1213.24,1347.4,1285.6,1011.3,17386.74,19196.8,18786.8,15540,1130.94,1434.1,1371.3,1081.9,N
1/7/2022,23,19635.15,21856.9,21264.9,17387.5,1137.78,1316.4,1215.4,952,17298.87,19038.1,18580.9,15308.4,1198.5,1502.4,1468.6,1127.1,N
1/8/2022,0,17719.37,18023.1,18091.4,13467.2,3021.17,2800.6,3148.7,2170.2,12829.81,13455.8,13051,9983.5,1868.39,1766.7,1891.7,1313.5,N
1/8/2022,1,19383.08,21101.3,20560.7,16741.5,1057.86,1115.4,1073.4,800.8,17090.93,18419,17943.4,14719.5,1234.29,1566.9,1543.9,1221.2,N
1/8/2022,2,19205.75,20597.7,20649.2,16947.5,969.13,1085.5,1003.4,754.3,17037.77,17924.5,18124.4,14997.3,1198.85,1587.7,1521.4,1195.9,N
1/8/2022,3,19157.27,20348.8,20360.1,16802.4,929.04,1026.2,925,725.7,17011.06,17781.2,17937.3,14879.3,1217.17,1541.4,1497.8,1197.4,N
1/8/2022,4,19113.91,20213.2,20092.7,16629.5,869.42,966.5,893,718.6,16994.62,17755.6,17745,14762.5,1249.87,1491.1,1454.7,1148.4,N
1/8/2022,5,19098.44,19800.2,19665.6,16212.6,826.63,880.3,845.3,685.8,16946.61,17447.5,17344.6,14318.9,1325.2,1472.4,1475.7,1207.9,N
1/8/2022,6,18779.95,19253.7,18939.4,15424.6,785.04,829.2,783.7,621.7,16606.41,16965,16689.1,13646.8,1388.5,1459.5,1466.6,1156.1,N
1/8/2022,7,18016.13,18475.2,18130.2,14765,784.85,821.2,791,639.6,15877.85,16227,15994.4,13021.8,1353.43,1427,1344.8,1103.6,N
1/8/2022,8,17632.79,17853.6,17593.5,14245.4,698.94,754.8,720.3,535.6,15595.46,15728.8,15553.2,12639.7,1338.39,1370,1320,1070.1,N
1/8/2022,9,17575.63,17145.1,17824.1,14435.1,696.74,781.2,722.5,560,15593.95,15104.8,15776.9,12795.3,1284.94,1259.1,1324.7,1079.8,N
1/8/2022,10,15716.48,16167.2,16426.8,12903.4,682.46,751,677.2,507,13690.53,14204.1,14290.5,11193.8,1343.49,1212.1,1459.1,1202.6,N
1/8/2022,11,14746.17,15211.9,15587.1,11999.4,726.87,762,714.8,550.3,12880.68,13244.1,13582.3,10427.5,1138.62,1205.8,1290,1021.6,N
1/8/2022,12,14327.88,13895.1,15145.1,11806.3,823.8,774.8,819.5,667.8,12446.67,11745.8,13152.8,10194.2,1057.41,1374.5,1172.8,944.3,N
1/8/2022,13,14342.36,14186.9,14874.1,11556.1,776.68,942.9,854.8,693.9,12457.61,11991.6,12701.8,9830.7,1108.07,1252.4,1317.5,1031.5,N
1/8/2022,14,14289.58,14827.2,14534.5,11335.8,599.99,1280.1,652.8,488,12544.65,12237.6,12646.2,9867,1144.94,1309.5,1235.5,980.8,N
1/8/2022,15,13810.46,15096.1,13950.8,10677,586.93,1492.5,639.9,401.8,12021.08,12138.4,12082.3,9328.8,1202.45,1465.2,1228.6,946.4,N
1/8/2022,16,13544.51,14681.6,13716.2,10420.8,644.59,1427.3,702.3,435.5,11713.14,11969.8,11842.1,9095.6,1186.78,1284.5,1171.8,889.7,N
1/8/2022,17,13835.29,13954.7,14039.2,10448.2,895.63,1435.5,851.4,557.1,11714.82,11295.6,11939.8,8980.6,1224.84,1223.6,1248,910.5,N
1/8/2022,18,12528.73,13283.1,12663.8,8731.3,1054.55,1134.9,1063.1,690.2,10176.78,10938.3,10324.1,7181.5,1297.4,1209.9,1276.6,859.6,N
1/8/2022,19,12250.12,14577.9,12350.6,8391.7,892.24,1216.3,938.2,533.7,9793.73,11869.8,9858.5,6748,1564.15,1491.8,1553.9,1110,N
1/8/2022,20,13737.12,15009.9,13658.3,9889.8,1109.17,1475.8,1123.1,638,10937.7,11901.6,10850.7,7950,1690.25,1632.5,1684.5,1301.8,N
1/8/2022,21,15779.78,15386.5,15674.8,11642.5,1470.24,1573.7,1411.8,794.7,12502.26,12050.9,12486,9452.7,1807.28,1761.9,1777,1395.1,N
1/8/2022,22,17284.52,16467.1,17077.9,12706.2,2109.29,2005.8,2034.6,1286.6,13228.92,12663.5,13126.8,10060.9,1946.31,1797.8,1916.5,1358.7,N
1/8/2022,23,18396.24,17473.5,18469.1,13837.7,2913.43,2407.1,2889.6,1917.9,13549.08,13300.6,13632.2,10518.3,1933.73,1765.8,1947.3,1401.5,N
1/9/2022,0,15350.17,16535.9,16734.8,12044.9,5160.51,6785,6637.8,5219.9,8519.79,8112.2,8434.4,5621.1,1669.87,1638.7,1662.6,1203.9,N
1/9/2022,1,16980.26,18609,17075.3,12677.9,2769.12,3124.8,2866,1847.6,12494.11,13705.6,12475.3,9665.8,1717.03,1778.6,1734,1164.5,N
1/9/2022,2,17196.85,18176.4,17224.2,12992.5,2508,3001.2,2573.8,1593.6,13105.85,13462,13055.3,10239.6,1583,1713.2,1595.1,1159.3,N
1/9/2022,3,18145.93,18262.4,18208.1,14108.3,2612.6,2819.8,2597.8,1544.9,14129.95,13851.1,14189.2,11481.7,1403.38,1591.5,1421.1,1081.7,N
1/9/2022,4,19088.45,19222.2,19585,15473.9,2981.46,2746.6,2939.6,1987.6,14794.67,14940.9,15296,12430.3,1312.32,1534.7,1349.4,1056,N
1/9/2022,5,19473.73,20230.9,20723.9,16434.1,3033.5,2545.5,3132.7,2102,15170.12,16162.4,16226,13247.1,1270.11,1523,1365.2,1085,N
1/9/2022,6,20230.77,20818.5,21258.2,16991.6,2755.97,2486.2,2733.1,1799.5,16241.9,16675.5,17192.1,14071.7,1232.9,1656.8,1333,1120.4,N
1/9/2022,7,20461.17,21266.8,21884.3,17432.8,2588.2,2352,2697.7,1782,16504.71,17257.5,17692,14451.7,1368.26,1657.3,1494.6,1199.1,N
1/9/2022,8,20534.83,21146.6,22050.9,17642.6,2336.02,1884.5,2428.9,1634.1,16630.82,17635.3,17934,14651.9,1567.99,1626.8,1688,1356.6,N
1/9/2022,9,20177.06,21258.8,21798.2,17430.9,1685.37,1927.6,1781.7,1216.9,16763.19,17589.7,18096.1,14758.1,1728.5,1741.5,1920.4,1455.9,N
1/9/2022,10,19310.14,21416.3,21179.3,17141.2,1376.12,2109.7,1360.5,981.2,16290.69,17480.4,17994.5,14681.4,1643.33,1826.2,1824.3,1478.6,N
1/9/2022,11,19304.4,20883.2,21025.6,16948.3,1608.52,1707.5,1592.3,1112.1,15921.15,17232.2,17484.5,14241.7,1774.73,1943.5,1948.8,1594.5,N
1/9/2022,12,19015.59,19829,20091.2,15831.1,1802.16,1695,1845.2,1279.7,15438.39,16276.4,16280.5,13032.2,1775.04,1857.6,1965.5,1519.2,N
1/9/2022,13,17657.78,19021.2,18409.5,14343.5,1671.18,1758.1,1667.9,1218.4,14218.76,15318.4,14791.1,11665.8,1767.84,1944.7,1950.5,1459.3,N
1/9/2022,14,17434.98,18171.6,17922.9,13788.8,1738.73,2020.1,1812.7,1315.5,14030.05,14233.3,14175.9,11057.4,1666.2,1918.2,1934.3,1415.9,N
1/9/2022,15,16863.85,16943.7,17247.6,13268.9,1762.49,2065.3,1778.7,1267.9,13494.93,12957.9,13602.6,10646.3,1606.43,1920.5,1866.3,1354.7,N
1/9/2022,16,17179,17534.2,17296.8,13240.6,2185.68,2572.9,2262.4,1578.2,13286.24,13062,13164.7,10307.9,1707.08,1899.3,1869.7,1354.5,N
1/9/2022,17,16976.38,17555.8,17027.6,12868.5,2713.15,3047.5,2744.3,2026.2,12391.06,12684.1,12411,9523.2,1872.17,1824.2,1872.3,1319.1,N
1/9/2022,18,16171.9,17049,16447.5,12274.8,3184.64,3434.2,3182.6,2428.6,11196.96,11786.2,11459.4,8582.1,1790.3,1828.6,1805.5,1264.1,N
1/9/2022,19,15599.86,16758.1,15570.9,11431.8,3772.66,3855.8,3819.4,3047.1,10085.69,11052,10040.4,7178,1741.51,1850.3,1711.1,1206.7,N
1/9/2022,20,16487.63,17249.1,16689.5,12404.5,4328.23,4638.3,4437.6,3629.4,10263.65,10748.4,10376.3,7433.7,1895.75,1862.4,1875.6,1341.4,N
1/9/2022,21,16555.2,16848.7,16889.8,12420.5,4533.82,5311.6,4850.3,3969.6,10102.67,9751.7,10139.4,7083.9,1918.71,1785.4,1900.1,1367,N
1/9/2022,22,17296.67,17290.5,17945.1,13129.7,5513.4,5985.1,6118.6,4862.4,9933.09,9483.6,9974.2,6917.6,1850.18,1821.8,1852.3,1349.7,N
1/9/2022,23,16241.07,16668.9,17691.1,12879,5521.05,6297.7,6899.6,5502.1,8992.65,8651.3,9056.4,6142.3,1727.37,1719.9,1735.1,1234.6,N
1/10/2022,0,6917.78,6855.1,7127.9,4753.7,3397.54,3189.3,3628.8,2563.6,3350.22,3500.6,3313.1,2070.3,170.02,165.2,186,119.8,N
1/10/2022,1,14760.57,15810.1,16381.8,11761.9,5009.68,6855.4,6604.4,5249.5,8102.76,7417.6,8146.4,5339.9,1648.13,1537.1,1631,1172.5,N
1/10/2022,2,14377.78,15048.8,15834.1,11321.3,5085.98,6382.5,6658.3,5323.1,7671.1,7251.3,7546,4827.7,1620.7,1415,1629.8,1170.5,N
1/10/2022,3,14041.54,14804.1,15459.8,10968,4984.34,6315.2,6400.5,5039.8,7565.03,7037.3,7559.5,4888.7,1492.17,1451.6,1499.8,1039.5,N
1/10/2022,4,13753.51,14282.5,15303.3,10687.1,4877.59,6101.8,6216.6,4863.8,7422.24,6696.4,7606.3,4828.8,1453.68,1484.3,1480.4,994.5,N
1/10/2022,5,11785.31,13720.5,13317.9,9263.7,4743.08,5929.3,6147.6,4841.6,5775.05,6392,5907.4,3494,1267.18,1399.2,1262.9,928.1,N
1/10/2022,6,11331.79,13302.9,12464.5,8472.9,4834.05,5830.4,5972.4,4641.9,5320.58,6159.4,5320.6,2974.1,1177.16,1313.1,1171.5,856.9,N
1/10/2022,7,11090.97,11023.8,11954.5,8149,5009.54,5581.3,5834.7,4472.2,4933.73,4424,4975.2,2818,1147.7,1018.5,1144.6,858.8,N
1/10/2022,8,9449.2,9963.4,10135.8,6782.2,4885.31,5407.9,5424.3,4085,3557.59,3657,3678.2,1961.8,1006.3,898.5,1033.3,735.4,N
1/10/2022,9,7905.05,9373.4,8496,5768.1,4509.91,5366.9,5049.9,3748.8,2654.53,3240.7,2697,1487.6,740.61,765.8,749.1,531.7,N
1/10/2022,10,6388.04,7749.7,7141,4977.3,4446.11,5257.4,5056.8,3776.3,1520.82,1958.1,1658.2,912.7,421.11,534.2,426,288.3,N
1/10/2022,11,5432.73,6277.2,6133.3,4443.7,4465.79,4893.2,5171,3926.8,660.17,1058.1,629.4,274.2,306.77,325.9,332.9,242.7,N
1/10/2022,12,4813.8,5325.1,5462.8,3833.5,4136.71,4631.6,4741.5,3478.3,481.88,453.1,519.7,226.6,195.21,240.4,201.6,128.6,N
1/10/2022,13,4085.88,5202.2,4570.7,3117.3,3706.38,4716.7,4159.4,2923.2,216.1,233.4,258.4,102.2,163.4,252.1,152.9,91.9,N
1/10/2022,14,3902.55,4853,4241.7,2825.7,3503.78,4336.7,3841.5,2630.7,116.9,334.9,129.8,48.3,281.87,181.4,270.4,146.7,N
1/10/2022,15,3880.5,4227.3,4000.6,2603.7,3368.98,3837.3,3493,2347.3,225.29,226.7,205.8,82.3,286.23,163.3,301.8,174.1,N
1/10/2022,16,3662.44,3847.4,3749.9,2313.2,2935.91,3368.3,3022.4,1952.2,430.16,216.2,426.3,187.8,296.37,262.9,301.2,173.2,N
1/10/2022,17,3132.35,3629.5,3177.8,1880,2427.3,3065.6,2456.7,1524.4,479.73,323.3,487.4,222.3,225.32,240.6,233.7,133.3,N
1/10/2022,18,2770.93,3508.1,2784.6,1636.2,2060.84,2632.7,2073.7,1301.1,458.48,572.6,477,207.6,251.61,302.8,233.9,127.5,N
1/10/2022,19,3289.94,3044.4,3054.9,1732.3,2203.67,1957.6,1992.5,1207.4,691.15,786.8,670,290.2,395.12,300,392.4,234.7,N
1/10/2022,20,4593.37,3543.5,4556.3,2853.2,3043.68,2042.6,3066.4,2099.9,1140.02,1134.7,1086,494.9,409.67,366.2,403.9,258.4,N
1/10/2022,21,5272.57,4448.1,5230.7,3259.3,3182.07,2431.6,3193.1,2211.5,1732.51,1595.3,1667,828.1,357.99,421.2,370.6,219.7,N
1/10/2022,22,5895.71,5660.7,5842.7,3759.1,3249.6,3081.6,3220.8,2282,2358.84,2235.4,2329.5,1304.6,287.27,343.7,292.4,172.5,N
1/10/2022,23,6269.34,6401.8,6363.2,4115.4,3219.99,3146.1,3310,2284,2794.2,3022.1,2798.3,1669.8,255.15,233.6,254.9,161.6,N
1/11/2022,0,14175.08,13993.8,14174.5,10620.4,1104.19,1189.5,1116.1,678.1,12323.84,12057.2,12338.6,9418,747.05,747.1,719.8,524.3,N
1/11/2022,1,7505.94,7360.6,7448.6,4879.2,3350.18,3346.3,3413.4,2296.5,4077.41,3890.1,3950.9,2523.8,78.35,124.2,84.3,58.9,N
1/11/2022,2,9079.54,8324.7,9242.6,6195.8,3390.17,3639.6,3708,2557.5,5631.85,4580.8,5468.1,3592.2,57.52,104.3,66.5,46.1,N
1/11/2022,3,9916.44,9058.7,10257.9,7190.5,3360.55,3475.9,3710.1,2559.7,6472.6,5481.9,6461.8,4577.7,83.29,100.9,86,53.1,N
1/11/2022,4,10437.72,10367.2,10610.3,7580.9,3290.57,3510.5,3542.4,2418.3,7001.79,6713.7,6931.2,5087.7,145.36,143,136.7,74.9,N
1/11/2022,5,10032.61,10398.3,10119.1,6971.1,2838.53,3512.6,2953.8,1877.6,6980.07,6694.6,6959.8,4981.7,214.01,191.1,205.5,111.8,N
1/11/2022,6,9855.63,10478.1,9847.2,6485.7,2503.6,3398.2,2590.5,1584.5,7072.9,6857.1,6991.1,4763.6,279.13,222.8,265.6,137.6,N
1/11/2022,7,10226.92,9804,10131.8,6627.5,2272.28,2677.7,2243,1338.9,7573.68,6864.1,7530.5,5106.4,380.96,262.2,358.3,182.2,N
1/11/2022,8,10714.91,9823.9,10627.4,7091.6,2458.6,2387.6,2410.3,1469.8,7798.36,7126,7776.4,5396.6,457.95,310.3,440.7,225.2,N
1/11/2022,9,10031.87,9657.9,10127.7,6678.3,1768.64,1689.2,1886.4,1089.7,7760,7588.6,7727.9,5291.9,503.23,380.1,513.4,296.7,N
1/11/2022,10,8529.12,8815.5,8704.9,5557,1058.08,1454.3,1120.5,587,7081.62,6999.2,7188.3,4744.1,389.42,362,396.1,225.9,N
1/11/2022,11,8691.04,7264.2,8291.2,5233.8,779.84,1056.3,801.6,412.5,7583.61,5897.7,7177.8,4650.6,327.59,310.2,311.8,170.7,N
1/11/2022,12,10234.3,7387.8,10215.5,7018.4,835.85,792.6,814,439.8,9015.14,6318.8,9006.7,6346.9,383.31,276.4,394.8,231.7,N
1/11/2022,13,10273.75,9421.7,10344,7243.7,899.34,704.7,910,497,9004.08,8338.4,9083.7,6545.4,370.33,378.6,350.3,201.3,N
1/11/2022,14,10909.72,11055.5,10705.2,7603.9,992.66,775.2,966.5,549.5,9381.04,9780.4,9240.8,6760.4,536.02,499.9,497.9,294,N
1/11/2022,15,11422.72,10379.2,11390.3,8412.4,986.26,858.9,955.4,519.5,9856.18,9113.9,9842.6,7510.6,580.28,406.4,592.3,382.3,N
1/11/2022,16,10575.23,9804.1,10720.1,7706,1103.52,1003.1,1109.5,608.5,9073.05,8359,9183.2,6842.7,398.66,442,427.4,254.8,N
1/11/2022,17,8838.23,9537.8,8984.3,6128.4,1046.13,1145.7,1076.3,555.7,7442.18,7996.4,7588.4,5394.2,349.92,395.7,319.6,178.5,N
1/11/2022,18,7278.93,8553.3,7270.5,4637.3,1064.92,1252.6,1044.8,542.8,5917.16,6998.8,5896,3925.8,296.85,301.9,329.7,168.7,N
1/11/2022,19,8874.36,8521.4,8628.1,5753.8,1159.87,987.8,1149.8,609.5,7481.16,7164.8,7221,5023.1,233.33,368.8,257.3,121.2,N
1/11/2022,20,11675.41,10011.1,11472.3,8219.1,1257.14,1151.5,1258.1,687.7,10099.96,8348,9919.3,7375,318.31,511.6,294.9,156.4,N
1/11/2022,21,13783.96,12385.7,13739.1,10231.1,1185.38,1389.2,1214.4,711.4,11984.32,10496.1,11919.6,9168,614.26,500.4,605.1,351.7,N
1/11/2022,22,14256.88,13667.7,14248.8,10709.7,1187,1397.8,1191.5,671.3,12410.68,11719.9,12392.9,9604.6,659.2,550,664.4,433.8,N
1/11/2022,23,14165.81,14554.4,14173.7,10557.4,1177.63,1284.4,1182.6,680.8,12390,12506.7,12387.6,9476.7,598.18,763.3,603.5,399.9,N
1/12/2022,0,1816.29,1981.7,1805.5,902.9,326.24,392,338.9,154.9,842.17,1042.4,832.7,371.6,647.88,547.3,633.9,376.4,N
1/12/2022,1,13785.8,13566.6,13908.6,10181,1040.87,1087.8,1076.3,671.8,11848.33,11706.5,11932.9,8897.4,896.6,772.3,899.4,611.8,N
1/12/2022,2,12964.8,13099.8,12908.8,9188.3,981.01,1126.4,969.6,602.9,11125.06,11153.8,11078.7,7984.9,858.73,819.6,860.5,600.5,N
1/12/2022,3,12342.18,12626,12460.6,8718.8,1109.29,1213.3,1100.8,650.7,10414.26,10497,10564.5,7494,818.63,915.7,795.3,574.1,N
1/12/2022,4,11455.9,11531.9,11579.9,7706,1269.47,1108.1,1290.6,740.4,9288.71,9565,9401.2,6353.4,897.72,858.8,888.1,612.2,N
1/12/2022,5,10224.35,10816.5,10424.9,6711.4,1152.65,1266.6,1200.6,650.1,8299.4,8817.3,8402.4,5512.2,772.3,732.6,821.9,549.1,N
1/12/2022,6,8856.61,9884.6,8850.3,5249.4,1206.13,1407.3,1161.9,626.4,7000.12,7709.4,7052.2,4220.3,650.36,767.9,636.2,402.7,N
1/12/2022,7,8090.83,9037.4,8370.2,4836.7,1224.08,1254,1310.2,707.1,6156.04,7001.2,6365.2,3705.1,710.71,782.2,694.8,424.5,N
1/12/2022,8,6880.86,7943.7,6939.1,4090.6,868.01,1034,857.5,423,5307.11,6233.3,5354.4,3222.7,705.74,676.4,727.2,444.9,N
1/12/2022,9,5984.05,7481.7,6184.4,3501.2,881.73,920.1,916.5,463.6,4460.21,5830.3,4589.2,2662.3,642.11,731.3,678.7,375.3,N
1/12/2022,10,3789.16,4556.6,3915.6,1931.7,571.72,556.7,590.9,287,2772.39,3514.8,2882.8,1423.7,445.05,485.1,441.9,221,N
1/12/2022,11,2478.54,2411.9,2527,1201.9,600.93,615.2,605.2,296.9,1492.17,1501.7,1540.1,720.4,385.44,295,381.7,184.6,N
1/12/2022,12,1983.04,1736.1,1998,946.4,599.68,509.7,581.9,281.5,1031.28,960,1048.4,484.1,352.08,266.4,367.7,180.8,N
1/12/2022,13,2004.13,1808.4,1973.1,949.6,696.09,627.7,682.5,336.3,1095.37,906.9,1063.6,499.3,212.67,273.8,227,114,N
1/12/2022,14,2334.81,1798.6,2354.6,1159.9,915.75,640,992.6,508.6,1289.29,880.5,1227.2,578.3,129.77,278.1,134.8,73,N
1/12/2022,15,1842.52,1604.2,1905.9,892.7,510.8,614.2,555.1,254.8,1263.15,860.2,1275.5,595.4,68.57,129.8,75.3,42.5,N
1/12/2022,16,1169.88,1505.7,1222.8,583.6,155.33,581.3,171,78.5,962.47,845.5,995.8,476.9,52.08,78.9,56,28.2,N
1/12/2022,17,791.31,1035.3,790.1,383.8,136.93,216,101.9,48.3,598.3,771.8,637.2,311.2,56.08,47.5,51,24.3,N
1/12/2022,18,867.7,878.5,902.1,434.9,386.63,194.6,409,190.4,404.06,622.4,416,209.6,77.01,61.5,77.1,34.9,N
1/12/2022,19,862.11,902,846.3,388.1,263.99,310.2,286.3,128.5,406.62,515.4,412.3,190.9,191.5,76.4,147.7,68.7,N
1/12/2022,20,1055.44,1189.7,1081.8,525.7,254.09,545.6,263.9,125.6,429.94,488.6,459.5,207.5,371.41,155.5,358.4,192.6,N
1/12/2022,21,1217.12,1357,1231.5,611.8,378.86,430.3,371.9,174.7,389.39,595.2,395.7,160.7,448.87,331.5,463.9,276.4,N
1/12/2022,22,1216.32,1554.7,1278.4,600.6,312.11,329.8,335.5,152.9,503.13,748.7,556.4,233.6,401.08,476.2,386.5,214.1,N
1/12/2022,23,1301.46,1828.2,1328.7,647.7,252.33,382.4,256.1,117.2,581.51,843.3,600.9,253.5,467.62,602.5,471.7,277,N
1/13/2022,0,8111.6,7400.7,7920.5,4550.9,1797.43,1316.7,1672.3,932.2,6156.32,5959.1,6097.4,3550.1,157.85,124.9,150.8,68.6,N
1/13/2022,1,2370.28,2245.4,2374.9,1216.1,250.46,324.3,277,125.3,1405.16,1261.4,1371.8,661.3,714.66,659.7,726.1,429.5,N
1/13/2022,2,2951.51,2845,3010.2,1665.8,193.89,341.1,203.9,88.3,2075.85,1739.6,2105.5,1160.5,681.77,764.3,700.8,417,N
1/13/2022,3,2947.98,3378.1,3041.8,1700.3,215.5,264.3,209.8,102.1,2106.64,2357.1,2200.7,1227.2,625.84,756.7,631.3,371,N
1/13/2022,4,3049.33,4279.4,3144.2,1628.7,445.3,395.5,424.3,203.3,1985.99,3112.2,2090.2,1088.9,618.04,771.7,629.7,336.5,N
1/13/2022,5,3456.67,4538,3453.3,1773.8,481.4,495.4,486.4,239.4,2296.02,3307.2,2298.8,1162.4,679.25,735.4,668.1,372,N
1/13/2022,6,4571.35,5087,4540.8,2560.7,623.05,691.9,647.8,330.8,3206.71,3631.6,3149.6,1783.8,741.59,763.5,743.4,446.1,N
1/13/2022,7,5237.36,5526,5361.7,3079.8,580.45,779.9,597.5,287.1,3791.65,3969.7,3912.2,2275,865.26,776.4,852,517.7,N
1/13/2022,8,5275.12,6369.6,5280.2,3054.4,485.37,862.2,495.4,239.8,3808.19,4654.5,3827.3,2216.8,981.56,852.9,957.5,597.8,N
1/13/2022,9,4806.17,6157.5,4933.2,2791.8,521.85,701,557.1,268.5,3368.19,4527.2,3433.4,1929.3,916.13,929.3,942.7,594,N
1/13/2022,10,2637.74,3885.1,2879.3,1442.7,198.95,338,210.9,91.6,1984.14,2812.5,2149,1075.7,454.65,734.6,519.4,275.4,N
1/13/2022,11,701.83,1806.1,712.7,301.9,111.26,195.8,102.7,41.8,484.84,1228.3,506.3,212.9,105.73,382,103.7,47.2,N
1/13/2022,12,401.25,429.2,395.6,163.6,170.43,69.6,168,75.3,171.56,276.3,175.8,67.5,59.26,83.3,51.8,20.8,N
1/13/2022,13,365.9,165.4,399.9,173.4,177.57,124.4,187.8,88.8,109.87,34.8,129.1,48,78.46,6.2,83,36.6,N
1/13/2022,14,314.97,285.6,298.6,126.7,172.08,189.1,158.1,72.7,59.78,65.6,70.2,22.9,83.11,30.9,70.3,31.1,N
1/13/2022,15,457.83,293.4,469.5,220.2,211.48,129.3,210.2,97.8,67.07,93.3,77.9,25.9,179.28,70.8,181.4,96.5,N
1/13/2022,16,389.1,266.7,413.9,187.5,158.12,102.8,165,74.3,72.91,85,88.3,30.9,158.07,78.9,160.6,82.3,N
1/13/2022,17,309.13,370,316.5,137.2,121.67,113.9,108.8,48.2,52.05,102.4,73.3,23.9,135.41,153.7,134.4,65.1,N
1/13/2022,18,439.79,466.9,433.7,180.4,230.16,131.3,219.8,97,109.22,229.1,105.5,35.3,100.41,106.5,108.4,48.1,N
1/13/2022,19,791.26,792.5,786.1,345.1,326.9,177.2,317.5,145.1,420.37,523.5,421.6,177.5,43.99,91.8,47,22.5,N
1/13/2022,20,1267.29,1404.3,1250.8,559.7,470.14,320.8,463.4,219.5,758.41,1004.1,747.6,322.1,38.74,79.4,39.8,18.1,N
1/13/2022,21,2230.46,2192,2149.6,995.8,551.45,415.7,558.7,264,1651.61,1733,1563.3,718.4,27.4,43.3,27.6,13.4,N
1/13/2022,22,3952.8,3585.3,3791.4,1939.6,735.63,645.5,700.7,331.7,3163.82,2890.3,3035.4,1582,53.35,49.5,55.3,25.9,N
1/13/2022,23,6258.35,5419.7,6207.8,3369,1161.57,959.3,1145.7,571.5,4998.07,4356.8,4969.6,2753.3,98.71,103.6,92.5,44.2,N
1/14/2022,0,22681.49,24238.4,24802.7,20302,4915.35,5294.8,5247.4,4009,15978.21,16880.1,17661.8,14913,1787.93,2063.5,1893.5,1380,N
1/14/2022,1,10214.29,9649.5,10144,6427.9,2250.74,1872.5,2272.3,1382.2,7789.79,7573.4,7690.5,4958.9,173.76,203.6,181.2,86.8,N
1/14/2022,2,12689.54,11151,12546.6,8512.1,2537.31,2400.1,2545.5,1606.7,9947.94,8432.4,9794.3,6801.7,204.29,318.5,206.8,103.7,N
1/14/2022,3,13737.13,12954.7,13802.7,9639.5,2608.48,2638.7,2589.7,1624.8,10792.6,9862,10871.8,7824.5,336.05,454,341.2,190.2,N
1/14/2022,4,13831.57,14348.7,13791.9,9868.8,2492.44,2535.9,2472.6,1531.9,10891.17,11207,10877.2,8084.3,447.96,605.8,442.1,252.6,N
1/14/2022,5,14840.46,14363.1,14627.7,10782.3,2570.2,2393.5,2593.2,1618.5,11653.52,11302.5,11445.1,8794.6,616.74,667.1,589.4,369.2,N
1/14/2022,6,16267.71,14532.7,16289.4,12488.1,2527.86,2373.2,2553.2,1646.3,12914.02,11440.7,12927.4,10296.8,825.83,718.8,808.8,545,N
1/14/2022,7,17086.15,15752.4,16926.7,13064.7,2460.38,2469.9,2386.6,1563.4,13606.82,12378.7,13494.7,10791,1018.95,903.8,1045.4,710.3,N
1/14/2022,8,18319.71,17203.8,18304.9,14485.1,2378.05,2291.6,2442.2,1642.3,14868.15,13805.6,14741.5,12000.7,1073.51,1106.6,1121.2,842.1,N
1/14/2022,9,18289.72,17896.8,18828.7,14876.1,1897.98,2085.4,1990.4,1333.1,15383.01,14497.1,15722.7,12787.2,1008.73,1314.3,1115.6,755.8,N
1/14/2022,10,15363.36,17617.1,15990.8,11958.9,1228.82,1822.7,1254.2,779.5,13152.68,14634.2,13691.2,10472.1,981.86,1160.2,1045.4,707.3,N
